2018-07-22 18:25:00,703 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@56ef9176: startup date [Sun Jul 22 18:25:00 BRT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-29 00:38:18,911 | INFO  | Listening for connections at: amqp://marlonrcfranco:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:38:18,920 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:38:18,939 | INFO  | Listening for connections at: stomp://marlonrcfranco:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:38:18,942 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:38:18,957 | INFO  | Listening for connections at: mqtt://marlonrcfranco:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 00:38:18,959 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:38:19,279 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@73d983ea{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-07-29 00:38:19,409 | INFO  | Listening for connections at ws://marlonrcfranco:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-29 00:38:19,410 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 00:38:19,425 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-40927-1532835498600-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:38:19,432 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:38:19,439 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb only has 72305 mb of usable space. - resetting to maximum available disk space: 72305 mb | org.apache.activemq.broker.BrokerService | main
2018-07-29 00:38:21,208 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2018-07-29 00:38:21,732 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-29 00:38:21,733 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-29 00:38:21,818 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-29 00:38:22,319 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2018-07-29 00:38:22,483 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2018-07-29 00:51:54,782 | WARN  | Illegal character 0x0 in state=START for buffer HeapByteBuffer@62e78ada[p=1,l=337,c=16384,r=336]={\x00<<<\x00\x01M\x01ActiveMQ\x00\x00\x00\x0c\x01...ersion\t\x00\x065.15.4>>>t-Encoding: gzip,...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp686560878-40
2018-07-29 00:51:54,839 | WARN  | badMessage: 400 Illegal character 0x0 for HttpChannelOverHttp@d606952{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp686560878-40
2018-07-29 00:55:10,977 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:58682 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:58682@61616
2018-07-29 00:55:11,042 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:58684 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:58684@61616
2018-07-29 00:55:32,972 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:58686 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:58686@61616
2018-07-29 01:48:46,991 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-40927-1532835498600-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-23
2018-07-29 01:48:47,010 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-07-29 01:48:47,013 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-07-29 01:48:47,015 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-07-29 01:48:47,019 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-07-29 01:48:47,047 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2018-07-29 01:48:47,075 | INFO  | PListStore:[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-23
2018-07-29 01:48:47,077 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-07-29 01:48:47,077 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-07-29 01:48:47,078 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2018-07-29 01:48:47,410 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-40927-1532835498600-0:1) uptime 1 hour 10 minutes | org.apache.activemq.broker.BrokerService | Thread-23
2018-07-29 01:48:47,411 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-40927-1532835498600-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-23
2018-07-29 01:48:47,414 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@56ef9176: startup date [Sun Jul 29 00:38:14 BRT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-23
2018-07-29 01:48:47,438 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-23
2018-07-29 01:48:55,861 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@56ef9176: startup date [Sun Jul 29 01:48:55 BRT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-29 01:48:57,911 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-29 01:48:58,189 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-29 01:48:58,253 | INFO  | PListStore:[/home/marlonrcfranco/Downloads/apache-activemq-5.15.4/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-29 01:48:58,475 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:marlonrcfranco-42895-1532839738275-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-29 01:48:58,640 | INFO  | Listening for connections at: tcp://marlonrcfranco:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 01:48:58,643 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 01:48:58,671 | INFO  | Listening for connections at: amqp://marlonrcfranco:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 01:48:58,674 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 01:48:58,682 | INFO  | Listening for connections at: stomp://marlonrcfranco:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-29 01:48:58,684 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-29 01:48:58,690 | INFO  | Listening for connections at: mqtt://marlonrcfranco:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
